"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"LENGTH";"UNIT";"DIMENSION";"STATISTIC";"ANATOMICAL_ENTITY";"CORRESPONDING_ORTHOGONAL";"GENDER";"BIOLOGICAL_STAGE";"CASTE";"GEOGRAPHIC_EXTENT";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"UNIT_ID";"DIMENSION_ID";"STATISTIC_ID";"ANATOMICAL_ENTITY_ID";"GENDER_ID";"BIOLOGICAL_STAGE_ID";"CASTE_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
"bfBod1062";"Bombus vestalis (Geoffroy in Fourcroy, 1785)";"239558";"Bombus vestalis";"(Geoffroy in Fourcroy, 1785)";239558;"Bombus vestalis";"(Geoffroy in Fourcroy, 1785)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";15;"mm";"length";"minimum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Martin H.J. 2011. Wildbienen : Solitärbienen & Hummeln - Biologie, Arten, Schutz. https://www.wildbienen.de/ (accessed 3.4.24).";2;"Abeilles";903270;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444938"
"bfBod1063";"Bombus vestalis (Geoffroy in Fourcroy, 1785)";"239558";"Bombus vestalis";"(Geoffroy in Fourcroy, 1785)";239558;"Bombus vestalis";"(Geoffroy in Fourcroy, 1785)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";17;"mm";"length";"maximum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Martin H.J. 2011. Wildbienen : Solitärbienen & Hummeln - Biologie, Arten, Schutz. https://www.wildbienen.de/ (accessed 3.4.24).";2;"Abeilles";918993;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444938"
"bfBod1064";"Bombus vestalis (Geoffroy in Fourcroy, 1785)";"239558";"Bombus vestalis";"(Geoffroy in Fourcroy, 1785)";239558;"Bombus vestalis";"(Geoffroy in Fourcroy, 1785)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";20;"mm";"length";"minimum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Martin H.J. 2011. Wildbienen : Solitärbienen & Hummeln - Biologie, Arten, Schutz. https://www.wildbienen.de/ (accessed 3.4.24).";2;"Abeilles";910974;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444938"
"bfBod1065";"Bombus veteranus (Fabricius, 1793)";"239559";"Bombus veteranus";"(Fabricius, 1793)";239559;"Bombus veteranus";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";16;"mm";"length";"maximum";"body";NA;"female";"adult";"sterileCaste";NA;"Martin H.J. 2011. Wildbienen : Solitärbienen & Hummeln - Biologie, Arten, Schutz. https://www.wildbienen.de/ (accessed 3.4.24).";2;"Abeilles";916770;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/905";NA;"https://taxref.mnhn.fr/taxref-web/docs/444938"
"bfBod1066";"Bombus veteranus (Fabricius, 1793)";"239559";"Bombus veteranus";"(Fabricius, 1793)";239559;"Bombus veteranus";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";15;"mm";"length";"maximum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Martin H.J. 2011. Wildbienen : Solitärbienen & Hummeln - Biologie, Arten, Schutz. https://www.wildbienen.de/ (accessed 3.4.24).";2;"Abeilles";919002;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444938"
"bfBod1067";"Bombus veteranus (Fabricius, 1793)";"239559";"Bombus veteranus";"(Fabricius, 1793)";239559;"Bombus veteranus";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";16;"mm";"length";"minimum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Martin H.J. 2011. Wildbienen : Solitärbienen & Hummeln - Biologie, Arten, Schutz. https://www.wildbienen.de/ (accessed 3.4.24).";2;"Abeilles";910983;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444938"
"bfBod1068";"Bombus veteranus (Fabricius, 1793)";"239559";"Bombus veteranus";"(Fabricius, 1793)";239559;"Bombus veteranus";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";12;"mm";"length";"minimum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Martin H.J. 2011. Wildbienen : Solitärbienen & Hummeln - Biologie, Arten, Schutz. https://www.wildbienen.de/ (accessed 3.4.24).";2;"Abeilles";903279;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444938"
"bfBod1069";"Bombus veteranus (Fabricius, 1793)";"239559";"Bombus veteranus";"(Fabricius, 1793)";239559;"Bombus veteranus";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";10;"mm";"length";"minimum";"body";NA;"female";"adult";"sterileCaste";NA;"Martin H.J. 2011. Wildbienen : Solitärbienen & Hummeln - Biologie, Arten, Schutz. https://www.wildbienen.de/ (accessed 3.4.24).";2;"Abeilles";901047;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/905";NA;"https://taxref.mnhn.fr/taxref-web/docs/444938"
"bfBod1070";"Bombus veteranus (Fabricius, 1793)";"239559";"Bombus veteranus";"(Fabricius, 1793)";239559;"Bombus veteranus";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";19;"mm";"length";"maximum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Martin H.J. 2011. Wildbienen : Solitärbienen & Hummeln - Biologie, Arten, Schutz. https://www.wildbienen.de/ (accessed 3.4.24).";2;"Abeilles";926706;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444938"
"bfBod1071";"Camptopoeum nasutum (Spinola, 1838)";"239561";"Camptopoeum nasutum";"(Spinola, 1838)";239561;"Camptopoeum nasutum";"(Spinola, 1838)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Panurginae";"Panurgini";"Camptopoeum";"Arthropodes";"Insectes";"Hyménoptères";7,5;"mm";"length";"maximum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Spinola, M. 1838. Compte rendu des Hyménoptères recueillis par M. Fischer pendant son voyage en Egypte. Annales de la Societe Entomologique de France, 7: 437-546.";2;"Abeilles";926733;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/142768"
"bfBod1072";"Camptopoeum nasutum (Spinola, 1838)";"239561";"Camptopoeum nasutum";"(Spinola, 1838)";239561;"Camptopoeum nasutum";"(Spinola, 1838)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Panurginae";"Panurgini";"Camptopoeum";"Arthropodes";"Insectes";"Hyménoptères";7,5;"mm";"length";"minimum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Spinola, M. 1838. Compte rendu des Hyménoptères recueillis par M. Fischer pendant son voyage en Egypte. Annales de la Societe Entomologique de France, 7: 437-546.";2;"Abeilles";911010;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/142768"
"bfBod1073";"Ceratina callosa (Fabricius, 1794)";"239562";"Ceratina callosa";"(Fabricius, 1794)";239562;"Ceratina callosa";"(Fabricius, 1794)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";"Arthropodes";"Insectes";"Hyménoptères";10;"mm";"length";"maximum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. Fauna Helvetica 20. 356pp.";2;"Abeilles";919020;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444860"
"bfBod1074";"Ceratina callosa (Fabricius, 1794)";"239562";"Ceratina callosa";"(Fabricius, 1794)";239562;"Ceratina callosa";"(Fabricius, 1794)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";"Arthropodes";"Insectes";"Hyménoptères";8;"mm";"length";"minimum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. Fauna Helvetica 20. 356pp.";2;"Abeilles";911019;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444860"
"bfBod1075";"Ceratina callosa (Fabricius, 1794)";"239562";"Ceratina callosa";"(Fabricius, 1794)";239562;"Ceratina callosa";"(Fabricius, 1794)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";"Arthropodes";"Insectes";"Hyménoptères";10;"mm";"length";"maximum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. Fauna Helvetica 20. 356pp.";2;"Abeilles";926742;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444860"
"bfBod1076";"Ceratina callosa (Fabricius, 1794)";"239562";"Ceratina callosa";"(Fabricius, 1794)";239562;"Ceratina callosa";"(Fabricius, 1794)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";"Arthropodes";"Insectes";"Hyménoptères";7;"mm";"length";"minimum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. Fauna Helvetica 20. 356pp.";2;"Abeilles";903297;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444860"
"bfBod1077";"Ceratina chalcites Germar, 1839";"239563";"Ceratina chalcites";"Germar, 1839";239563;"Ceratina chalcites";"Germar, 1839";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";"Arthropodes";"Insectes";"Hyménoptères";13;"mm";"length";"maximum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. Fauna Helvetica 20. 356pp.";2;"Abeilles";919029;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444860"
"bfBod1078";"Ceratina chalcites Germar, 1839";"239563";"Ceratina chalcites";"Germar, 1839";239563;"Ceratina chalcites";"Germar, 1839";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";"Arthropodes";"Insectes";"Hyménoptères";13;"mm";"length";"maximum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. Fauna Helvetica 20. 356pp.";2;"Abeilles";926751;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444860"
"bfBod1079";"Ceratina chalcites Germar, 1839";"239563";"Ceratina chalcites";"Germar, 1839";239563;"Ceratina chalcites";"Germar, 1839";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";"Arthropodes";"Insectes";"Hyménoptères";11;"mm";"length";"minimum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. Fauna Helvetica 20. 356pp.";2;"Abeilles";903306;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444860"
"bfBod1080";"Ceratina chalcites Germar, 1839";"239563";"Ceratina chalcites";"Germar, 1839";239563;"Ceratina chalcites";"Germar, 1839";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";"Arthropodes";"Insectes";"Hyménoptères";11;"mm";"length";"minimum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. Fauna Helvetica 20. 356pp.";2;"Abeilles";911028;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444860"
"bfBod1081";"Ceratina chalybea Chevrier, 1872";"239564";"Ceratina chalybea";"Chevrier, 1872";239564;"Ceratina chalybea";"Chevrier, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";"Arthropodes";"Insectes";"Hyménoptères";10;"mm";"length";"maximum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. Fauna Helvetica 20. 356pp.";2;"Abeilles";926760;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444860"
"bfBod1082";"Ceratina chalybea Chevrier, 1872";"239564";"Ceratina chalybea";"Chevrier, 1872";239564;"Ceratina chalybea";"Chevrier, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";"Arthropodes";"Insectes";"Hyménoptères";7;"mm";"length";"minimum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. Fauna Helvetica 20. 356pp.";2;"Abeilles";903315;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444860"
"bfBod1083";"Ceratina chalybea Chevrier, 1872";"239564";"Ceratina chalybea";"Chevrier, 1872";239564;"Ceratina chalybea";"Chevrier, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";"Arthropodes";"Insectes";"Hyménoptères";10;"mm";"length";"maximum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. Fauna Helvetica 20. 356pp.";2;"Abeilles";919038;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444860"
"bfBod1084";"Ceratina chalybea Chevrier, 1872";"239564";"Ceratina chalybea";"Chevrier, 1872";239564;"Ceratina chalybea";"Chevrier, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";"Arthropodes";"Insectes";"Hyménoptères";8;"mm";"length";"minimum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. Fauna Helvetica 20. 356pp.";2;"Abeilles";911037;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444860"
