"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"RANK";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"RELATION_EN";"CD_NOM_02";"LB_NOM_02";"VALID_NAME_02";"LB_AUTHOR_02";"RANK_02";"KINGDOM_02";"PHYLUM_02";"CLASS_02";"ORDER_02";"FAMILY_02";"GENUS_02";"GROUP1_INPN_02";"GROUP2_INPN_02";"CD_DOC";"SOURCE";"DOC_URL";"LB_ETAT_SEXE_EN_1";"WIKIDATA_SEXE_1";"CD_ETAT_STADE_1";"LB_ETAT_STADE_EN_1";"WIKIDATA_STADE_1";"CD_ETAT_SPECIFICITE";"SPECIFITY";"WIKIDATA_SPECIFICITE";"LB_ETAT_STADE_EN_2";"WIKIDATA_STADE_2";"CD_BIOLINTER_SP"
"bfPar85";"Nomada numida Lepeletier, 1841";"318307";"Nomada numida";"Lepeletier de Saint-Fargeau, 1841";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"239390";"Andrena morio";"Andrena morio Brullé, 1832";"Brullé, 1832";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444803";"Standfuss K., Schwarz M. 2007. Zur aktuellen Bienenfauna der Ölbaumzone in SO-Thessalien / Griechenland (Hymenoptera : Apoidea: Apiformes). 2. Die parasitischen Bienen (pro parte : Apidae, Megachilidae, Halictidae). Entomofauna, 28 (24) :293-320.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"119580"
"bfPar86";"Sphecodes rubicundus Hagens, 1875";"318504";"Sphecodes rubicundus";"Hagens, 1875";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Sphecodes";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"118765"
"bfPar87";"Nomada succincta Panzer, 1798";"240041";"Nomada succincta";"Panzer, 1798";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444812";"Stoeckhert, F. K. 1933. Die Bienen Frankens (Hym. Apid.). Eine ökologisch-tiergeographische Untersuchung. Beih. Dt. Ent. Z.:294.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"121070"
"bfPar88";"Nomada succincta Panzer, 1798";"240041";"Nomada succincta";"Panzer, 1798";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444803";"Standfuss K., Schwarz M. 2007. Zur aktuellen Bienenfauna der Ölbaumzone in SO-Thessalien / Griechenland (Hymenoptera : Apoidea: Apiformes). 2. Die parasitischen Bienen (pro parte : Apidae, Megachilidae, Halictidae). Entomofauna, 28 (24) :293-320.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"121070"
"bfPar89";"Nomada succincta Panzer, 1798";"240041";"Nomada succincta";"Panzer, 1798";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444845";"Westrich, P. 1989. Die Wildbienen Baden-Württembergs. 1: Allgemeiner Teil: Lebensräume, Verhalten, Ökologie und Schutz. Ulmer, Stuttgart. 972pp.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"121070"
"bfPar90";"Nomada marshamella (Kirby, 1802)";"240008";"Nomada marshamella";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444812";"Stoeckhert, F. K. 1933. Die Bienen Frankens (Hym. Apid.). Eine ökologisch-tiergeographische Untersuchung. Beih. Dt. Ent. Z.:294.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119903"
"bfPar91";"Nomada marshamella (Kirby, 1802)";"240008";"Nomada marshamella";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444665";"Kocourek, M.,1966. Prodromus der Hymenopteren der Tschechoslowakei. Pars 9: Apoidea, 1. Acta Faunistica Entomologica Musei Nationalis Pragae, Supplementum 2, 12 : 1–122.";"https://www.aemnp.eu/data/article-136/117-2_0_1.pdf";NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119903"
"bfPar92";"Nomada marshamella (Kirby, 1802)";"240008";"Nomada marshamella";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444696";"Möschler A. 1938. Ein Beitrag zur Bienenfauna in Ostpreussen insbesondere der Kurpschen Nehrung. Chr. Phys.-Ökonom. Ges. Königsberg, 2: 243-288.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119903"
"bfPar93";"Nomada marshamella (Kirby, 1802)";"240008";"Nomada marshamella";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444801";"Smit, J. 1996. Twee soorten van het genus Nomada nieuw voor de Nederlandse fauna (Hymenoptera: Apidae, Anthophorinae). Entomologische Berichten Amsterdam, 56(6): 101-103.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119903"
"bfPar94";"Nomada fulvicornis Fabricius, 1793";"239989";"Nomada fulvicornis";"Fabricius, 1793";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"239316";"Andrena bimaculata";"Andrena bimaculata (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444812";"Stoeckhert, F. K. 1933. Die Bienen Frankens (Hym. Apid.). Eine ökologisch-tiergeographische Untersuchung. Beih. Dt. Ent. Z.:294.";NA;NA;NA;NA;NA;NA;"138";"sporadic";NA;NA;NA;"121345"
"bfPar95";"Nomada fulvicornis Fabricius, 1793";"239989";"Nomada fulvicornis";"Fabricius, 1793";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"239316";"Andrena bimaculata";"Andrena bimaculata (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444665";"Kocourek, M.,1966. Prodromus der Hymenopteren der Tschechoslowakei. Pars 9: Apoidea, 1. Acta Faunistica Entomologica Musei Nationalis Pragae, Supplementum 2, 12 : 1–122.";"https://www.aemnp.eu/data/article-136/117-2_0_1.pdf";NA;NA;NA;NA;NA;"138";"sporadic";NA;NA;NA;"121345"
"bfPar96";"Nomada fulvicornis Fabricius, 1793";"239989";"Nomada fulvicornis";"Fabricius, 1793";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"239316";"Andrena bimaculata";"Andrena bimaculata (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444803";"Standfuss K., Schwarz M. 2007. Zur aktuellen Bienenfauna der Ölbaumzone in SO-Thessalien / Griechenland (Hymenoptera : Apoidea: Apiformes). 2. Die parasitischen Bienen (pro parte : Apidae, Megachilidae, Halictidae). Entomofauna, 28 (24) :293-320.";NA;NA;NA;NA;NA;NA;"138";"sporadic";NA;NA;NA;"121345"
"bfPar97";"Nomada fulvicornis Fabricius, 1793";"239989";"Nomada fulvicornis";"Fabricius, 1793";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"239316";"Andrena bimaculata";"Andrena bimaculata (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"138";"sporadic";NA;NA;NA;"121345"
"bfPar98";"Nomada fulvicornis Fabricius, 1793";"239989";"Nomada fulvicornis";"Fabricius, 1793";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"239316";"Andrena bimaculata";"Andrena bimaculata (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444853";"Alfken JD. 1913. Die Bienenfauna von Ostpreußen. Schriften der physikalisch-ökonomischen Gesellschaft zu Königsberg in Preussen, 53: 114–182.";NA;NA;NA;NA;NA;NA;"138";"sporadic";NA;NA;NA;"121345"
"bfPar99";"Nomada fulvicornis Fabricius, 1793";"239989";"Nomada fulvicornis";"Fabricius, 1793";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"239316";"Andrena bimaculata";"Andrena bimaculata (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444726";"Perkins R.C.L. 1919. The British species of Andrena and Nomada. Transactions of the Entomological Society of London, 1919: 218-320";NA;NA;NA;NA;NA;NA;"138";"sporadic";NA;NA;NA;"121345"
"bfPar100";"Nomada duplex Smith, 1854";"318269";"Nomada duplex";"Smith, 1854";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"239317";"Andrena binominata";"Andrena binominata Smith, 1853";"Smith, 1853";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"393818";"Aubert, M., Dufrêne, E., Genoud, D., Scheuchl, E. & Schwarz, M. 2010. Sur la présence d’Andrena binominata SMITH, 1853 (Hymenoptera, Andrenidae) et de Nomada duplex SMITH, 1854 (Hymenoptera, Apidae) en France. Osmia, 4: 24-28.";NA;NA;NA;NA;NA;NA;"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"118407"
"bfPar101";"Nomada hirtipes Perez, 1884";"239994";"Nomada hirtipes";"Pérez, 1884";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"239321";"Andrena bucephala";"Andrena bucephala Stephens, 1846";"Stephens, 1846";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"375604";"Schmiedeknecht O., 1930. Die Hymenopteren Nord- und Mitteleuropas mit Einschluss von England, Südschweiz, Südtirol und Ungarn nach ihren Gattungen und zum grossen Teil auch nach Arten analytisch bearbeitet. Zweite, gänzlich umbearbeitete Auflage. Verlag von Gustav Fischer, Jena. X + 1062 pp.";NA;NA;NA;NA;NA;NA;"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"120638"
"bfPar102";"Nomada lathburiana (Kirby, 1802)";"240004";"Nomada lathburiana";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"53077";"Andrena cineraria";"Andrena cineraria (Linnaeus, 1758)";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444904";"Gebhardt M., Röhr G. 1987. Zur Bionomie der Sandbienen Andrena clarkella (Kirby), A. cineraria (L.), A. fuscipes (Kirby) und ihrer Kuckucksbienen (Hymenoptera: Apoidea), Drosera, 87: 89–114.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119848"
"bfPar103";"Nomada goodeniana (Kirby, 1802)";"239992";"Nomada goodeniana";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"53077";"Andrena cineraria";"Andrena cineraria (Linnaeus, 1758)";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444812";"Stoeckhert, F. K. 1933. Die Bienen Frankens (Hym. Apid.). Eine ökologisch-tiergeographische Untersuchung. Beih. Dt. Ent. Z.:294.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119113"
"bfPar104";"Nomada goodeniana (Kirby, 1802)";"239992";"Nomada goodeniana";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"53077";"Andrena cineraria";"Andrena cineraria (Linnaeus, 1758)";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444665";"Kocourek, M.,1966. Prodromus der Hymenopteren der Tschechoslowakei. Pars 9: Apoidea, 1. Acta Faunistica Entomologica Musei Nationalis Pragae, Supplementum 2, 12 : 1–122.";"https://www.aemnp.eu/data/article-136/117-2_0_1.pdf";NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119113"
"bfPar105";"Nomada goodeniana (Kirby, 1802)";"239992";"Nomada goodeniana";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"53077";"Andrena cineraria";"Andrena cineraria (Linnaeus, 1758)";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444853";"Alfken JD. 1913. Die Bienenfauna von Ostpreußen. Schriften der physikalisch-ökonomischen Gesellschaft zu Königsberg in Preussen, 53: 114–182.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119113"
"bfPar106";"Nomada goodeniana (Kirby, 1802)";"239992";"Nomada goodeniana";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"53077";"Andrena cineraria";"Andrena cineraria (Linnaeus, 1758)";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444904";"Gebhardt M., Röhr G. 1987. Zur Bionomie der Sandbienen Andrena clarkella (Kirby), A. cineraria (L.), A. fuscipes (Kirby) und ihrer Kuckucksbienen (Hymenoptera: Apoidea), Drosera, 87: 89–114.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119113"
"bfPar107";"Nomada goodeniana (Kirby, 1802)";"239992";"Nomada goodeniana";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"53077";"Andrena cineraria";"Andrena cineraria (Linnaeus, 1758)";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444726";"Perkins R.C.L. 1919. The British species of Andrena and Nomada. Transactions of the Entomological Society of London, 1919: 218-320";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119113"
"bfPar108";"Nomada leucophthalma (Kirby, 1802)";"240005";"Nomada leucophthalma";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"239327";"Andrena clarkella";"Andrena clarkella (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444812";"Stoeckhert, F. K. 1933. Die Bienen Frankens (Hym. Apid.). Eine ökologisch-tiergeographische Untersuchung. Beih. Dt. Ent. Z.:294.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"121299"
"bfPar109";"Nomada leucophthalma (Kirby, 1802)";"240005";"Nomada leucophthalma";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"239327";"Andrena clarkella";"Andrena clarkella (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444665";"Kocourek, M.,1966. Prodromus der Hymenopteren der Tschechoslowakei. Pars 9: Apoidea, 1. Acta Faunistica Entomologica Musei Nationalis Pragae, Supplementum 2, 12 : 1–122.";"https://www.aemnp.eu/data/article-136/117-2_0_1.pdf";NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"121299"
"bfPar110";"Nomada marshamella (Kirby, 1802)";"240008";"Nomada marshamella";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119903"
"bfPar111";"Nomada marshamella (Kirby, 1802)";"240008";"Nomada marshamella";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444845";"Westrich, P. 1989. Die Wildbienen Baden-Württembergs. 1: Allgemeiner Teil: Lebensräume, Verhalten, Ökologie und Schutz. Ulmer, Stuttgart. 972pp.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119903"
"bfPar112";"Nomada marshamella (Kirby, 1802)";"240008";"Nomada marshamella";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444850";"Yarrow, I. H. H., Guichard, K. M. 1941. Some rare Hymenoptera Aculeata, with two species new to Britain. Entomologist’s Monthly Magazine, 77, 2-13.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119903"
"bfPar113";"Nomada marshamella (Kirby, 1802)";"240008";"Nomada marshamella";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444726";"Perkins R.C.L. 1919. The British species of Andrena and Nomada. Transactions of the Entomological Society of London, 1919: 218-320";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119903"
"bfPar114";"Nomada goodeniana (Kirby, 1802)";"239992";"Nomada goodeniana";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444812";"Stoeckhert, F. K. 1933. Die Bienen Frankens (Hym. Apid.). Eine ökologisch-tiergeographische Untersuchung. Beih. Dt. Ent. Z.:294.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"123534"
"bfPar115";"Nomada goodeniana (Kirby, 1802)";"239992";"Nomada goodeniana";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444665";"Kocourek, M.,1966. Prodromus der Hymenopteren der Tschechoslowakei. Pars 9: Apoidea, 1. Acta Faunistica Entomologica Musei Nationalis Pragae, Supplementum 2, 12 : 1–122.";"https://www.aemnp.eu/data/article-136/117-2_0_1.pdf";NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"123534"
"bfPar116";"Nomada goodeniana (Kirby, 1802)";"239992";"Nomada goodeniana";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444853";"Alfken JD. 1913. Die Bienenfauna von Ostpreußen. Schriften der physikalisch-ökonomischen Gesellschaft zu Königsberg in Preussen, 53: 114–182.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"123534"
"bfPar117";"Nomada goodeniana (Kirby, 1802)";"239992";"Nomada goodeniana";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444904";"Gebhardt M., Röhr G. 1987. Zur Bionomie der Sandbienen Andrena clarkella (Kirby), A. cineraria (L.), A. fuscipes (Kirby) und ihrer Kuckucksbienen (Hymenoptera: Apoidea), Drosera, 87: 89–114.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"123534"
"bfPar118";"Nomada goodeniana (Kirby, 1802)";"239992";"Nomada goodeniana";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444726";"Perkins R.C.L. 1919. The British species of Andrena and Nomada. Transactions of the Entomological Society of London, 1919: 218-320";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"123534"
"bfPar119";"Nomada fulvicornis Fabricius, 1793";"239989";"Nomada fulvicornis";"Fabricius, 1793";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"815151";"Andrena nigroaenea";"Andrena nigroaenea (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444812";"Stoeckhert, F. K. 1933. Die Bienen Frankens (Hym. Apid.). Eine ökologisch-tiergeographische Untersuchung. Beih. Dt. Ent. Z.:294.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"122864"
