"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"RANK";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"RELATION_EN";"CD_NOM_02";"LB_NOM_02";"VALID_NAME_02";"LB_AUTHOR_02";"RANK_02";"KINGDOM_02";"PHYLUM_02";"CLASS_02";"ORDER_02";"FAMILY_02";"GENUS_02";"GROUP1_INPN_02";"GROUP2_INPN_02";"CD_DOC";"SOURCE";"DOC_URL";"LB_ETAT_SEXE_EN_1";"WIKIDATA_SEXE_1";"CD_ETAT_STADE_1";"LB_ETAT_STADE_EN_1";"WIKIDATA_STADE_1";"CD_ETAT_SPECIFICITE";"SPECIFITY";"WIKIDATA_SPECIFICITE";"LB_ETAT_STADE_EN_2";"WIKIDATA_STADE_2";"CD_BIOLINTER_SP"
"bfPol639";"Andrena leucolippa Perez, 1895";"239381";"Andrena leucolippa";"Pérez, 1895";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"pollinates";"193135";"Helichrysum";"Helichrysum Mill., 1754";"Mill., 1754";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Helichrysum";"Trachéophytes";"Angiospermes";"444912";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"118381"
"bfPol640";"Lasioglossum subhirtum (Lepeletier, 1841)";"239895";"Lasioglossum subhirtum";"(Lepeletier, 1841)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"pollinates";"193133";"Helianthus";"Helianthus L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Helianthus";"Trachéophytes";"Angiospermes";"444722";"Pauly, A. & Michez, D. 2015. Lasioglossum subhirtum. The IUCN Red List of Threatened Species 2015: e.T19198849A43363129.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"118451"
"bfPol641";"Andrena simillima Smith, 1851";"239439";"Andrena simillima";"Smith, 1851";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"pollinates";"192415";"Eupatorium";"Eupatorium L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Eupatorium";"Trachéophytes";"Angiospermes";"393819";"Ebmer, A. W. 2001. Hymenopterologische Notizen aus Österreich – 14 (Insecta: Hymenoptera: Apoidea). Linzer Biologische Beitraege, 33 (1): 435-460.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"122943"
"bfPol642";"Andrena simillima Smith, 1851";"239439";"Andrena simillima";"Smith, 1851";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"pollinates";"192415";"Eupatorium";"Eupatorium L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Eupatorium";"Trachéophytes";"Angiospermes";"444665";"Kocourek, M.,1966. Prodromus der Hymenopteren der Tschechoslowakei. Pars 9: Apoidea, 1. Acta Faunistica Entomologica Musei Nationalis Pragae, Supplementum 2, 12 : 1–122.";"https://www.aemnp.eu/data/article-136/117-2_0_1.pdf";"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"122943"
"bfPol643";"Andrena simillima Smith, 1851";"239439";"Andrena simillima";"Smith, 1851";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"pollinates";"192415";"Eupatorium";"Eupatorium L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Eupatorium";"Trachéophytes";"Angiospermes";"444679";"Peeters, T., Nieuwenhuijsen, H., Smit, J., van der Meer, F., Raemakers, I., Heitmans, W., van Achterberg, C., Kwak, M., Loonstra, A.J., De Rond, J., Roos, M., Reemer, M. 2012. De Nederlandse bijen (Hymenoptera: Apidae S. L.). Natuur in Nederland 11, Naturalis Biodiversity Center & European Invertebrate Survey. Nederland, Leiden. 544 pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"122943"
"bfPol644";"Colletes halophilus Verhoeff, 1944";"239628";"Colletes halophilus";"Verhoeff, 1944";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"pollinates";"84724";"Aster tripolium";"Tripolium pannonicum (Jacq.) Dobrocz., 1962";"L., 1753";"ES";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Tripolium";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"119890"
"bfPol645";"Colletes halophilus Verhoeff, 1944";"239628";"Colletes halophilus";"Verhoeff, 1944";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"pollinates";"84724";"Aster tripolium";"Tripolium pannonicum (Jacq.) Dobrocz., 1962";"L., 1753";"ES";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Tripolium";"Trachéophytes";"Angiospermes";"444913";"Genoud, D. & Dittlo, F. 2007. Contribution à la connaissance de Colletes halophilus Verhoeff (Hymenoptera, Colletidae) en France et confirmation de sa présence en Aquitaine. Osmia, 1: 3-4.";"http://dx.doi.org/10.47446/OSMIA1.1";"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"119890"
"bfPol646";"Lasioglossum fratellum (Perez, 1903)";"239835";"Lasioglossum fratellum";"(Pérez, 1903)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"pollinates";"198753";"Tussilago";"Tussilago L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Tussilago";"Trachéophytes";"Angiospermes";"393548";"Ebmer, A. W. 1971. Die Bienen des Genus Halictus Latr.s.l. im Großraum von Linz (Hymenoptera, Apidae) Teil 3. Naturkundliches Jahrbuch der Stadt Linz (Linz), 17: 63-156.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"122990"
"bfPol647";"Lasioglossum fratellum (Perez, 1903)";"239835";"Lasioglossum fratellum";"(Pérez, 1903)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"pollinates";"198753";"Tussilago";"Tussilago L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Tussilago";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"122990"
"bfPol648";"Lasioglossum fratellum (Perez, 1903)";"239835";"Lasioglossum fratellum";"(Pérez, 1903)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"pollinates";"198753";"Tussilago";"Tussilago L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Tussilago";"Trachéophytes";"Angiospermes";"444845";"Westrich, P. 1989. Die Wildbienen Baden-Württembergs. 1: Allgemeiner Teil: Lebensräume, Verhalten, Ökologie und Schutz. Ulmer, Stuttgart. 972pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"122990"
"bfPol649";"Andrena varians (Kirby, 1802)";"239460";"Andrena varians";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"pollinates";"198753";"Tussilago";"Tussilago L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Tussilago";"Trachéophytes";"Angiospermes";"444815";"SwissBeeTeam. 2018. Atlas en ligne des abeilles sauvages de Suisse. InfoFauna. http://swisswildbee.ch.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"124031"
"bfPol650";"Andrena varians (Kirby, 1802)";"239460";"Andrena varians";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"pollinates";"198753";"Tussilago";"Tussilago L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Tussilago";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"124031"
"bfPol651";"Andrena helvola (Linnaeus, 1758)";"239365";"Andrena helvola";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"pollinates";"198753";"Tussilago";"Tussilago L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Tussilago";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"120355"
"bfPol652";"Andrena nigriceps (Kirby, 1802)";"239394";"Andrena nigriceps";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"pollinates";"197585";"Senecio";"Senecio L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Senecio";"Trachéophytes";"Angiospermes";"444815";"SwissBeeTeam. 2018. Atlas en ligne des abeilles sauvages de Suisse. InfoFauna. http://swisswildbee.ch.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"121953"
"bfPol653";"Andrena nigriceps (Kirby, 1802)";"239394";"Andrena nigriceps";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"pollinates";"197585";"Senecio";"Senecio L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Senecio";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"121953"
"bfPol654";"Andrena denticulata (Kirby, 1802)";"239337";"Andrena denticulata";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"pollinates";"197585";"Senecio";"Senecio L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Senecio";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"119640"
"bfPol655";"Andrena coitana (Kirby, 1802)";"239329";"Andrena coitana";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"pollinates";"197585";"Senecio";"Senecio L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Senecio";"Trachéophytes";"Angiospermes";"444815";"SwissBeeTeam. 2018. Atlas en ligne des abeilles sauvages de Suisse. InfoFauna. http://swisswildbee.ch.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"122762"
"bfPol656";"Andrena barbareae Panzer, 1803";"317479";"Andrena barbareae";"Panzer, 1803";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"pollinates";"197585";"Senecio";"Senecio L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Senecio";"Trachéophytes";"Angiospermes";"444815";"SwissBeeTeam. 2018. Atlas en ligne des abeilles sauvages de Suisse. InfoFauna. http://swisswildbee.ch.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"123420"
"bfPol657";"Megachile lagopoda (Linnaeus, 1761)";"239917";"Megachile lagopoda";"(Linnaeus, 1761)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachile";"Arthropodes";"Insectes";"pollinates";"193607";"Inula";"Inula L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Inula";"Trachéophytes";"Angiospermes";"206740";"Praz, J. 2017. Subgeneric classification and biology of the leafcutter and dauber bees (genus Megachile Latreille) of the western Palearctic (Hymenoptera, Apoidea, Megachilidae). Journal of Hymenoptera Research, 55: 1-54.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"119291"
"bfPol658";"Megachile lagopoda (Linnaeus, 1761)";"239917";"Megachile lagopoda";"(Linnaeus, 1761)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachile";"Arthropodes";"Insectes";"pollinates";"193607";"Inula";"Inula L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Inula";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"119291"
"bfPol659";"Tetralonia fulvescens Giraud, 1863";"998658";"Tetralonia fulvescens";"Giraud, 1863";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Tetralonia";"Arthropodes";"Insectes";"pollinates";"193607";"Inula";"Inula L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Inula";"Trachéophytes";"Angiospermes";"307929";"Baldock, D., Wood, T., Cross, I. & Smit, J. 2018. The Bees of Portugal (Hymenoptera: Apoidea: Anthophila). Entomofauna Supplement 22: 1-164";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"119043"
"bfPol660";"Tetralonia fulvescens Giraud, 1863";"998658";"Tetralonia fulvescens";"Giraud, 1863";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Tetralonia";"Arthropodes";"Insectes";"pollinates";"193607";"Inula";"Inula L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Inula";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"119043"
"bfPol661";"Tetralonia fulvescens Giraud, 1863";"998658";"Tetralonia fulvescens";"Giraud, 1863";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Tetralonia";"Arthropodes";"Insectes";"pollinates";"193607";"Inula";"Inula L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Inula";"Trachéophytes";"Angiospermes";"444912";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"119043"
"bfPol662";"Osmia signata Erichson in Waltl, 1835";"240077";"Osmia signata";"Erichson in Waltl, 1835";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Osmia";"Arthropodes";"Insectes";"pollinates";"190443";"Centaurea";"Centaurea L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Centaurea";"Trachéophytes";"Angiospermes";"444912";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"119162"
"bfPol663";"Osmia labialis Perez, 1880";"240062";"Osmia labialis";"Pérez, 1880";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Osmia";"Arthropodes";"Insectes";"pollinates";"190443";"Centaurea";"Centaurea L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Centaurea";"Trachéophytes";"Angiospermes";"444699";"Müller, A. 2018. Pollen host selection by predominantly alpine bee species of Andrena, Panurginus, Dufourea, Megachile, Hoplitis and Osmia (Hymenoptera, Apoidea). Alpine Entomology, 2: 101-113.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"132";"principal";NA;NA;NA;"118401"
"bfPol664";"Osmia labialis Perez, 1880";"240062";"Osmia labialis";"Pérez, 1880";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Osmia";"Arthropodes";"Insectes";"pollinates";"190443";"Centaurea";"Centaurea L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Centaurea";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"132";"principal";NA;NA;NA;"118401"
"bfPol665";"Osmia labialis Perez, 1880";"240062";"Osmia labialis";"Pérez, 1880";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Osmia";"Arthropodes";"Insectes";"pollinates";"190443";"Centaurea";"Centaurea L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Centaurea";"Trachéophytes";"Angiospermes";"444858";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004. Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis. Fauna Helvetica 9. 273 pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"132";"principal";NA;NA;NA;"118401"
"bfPol666";"Osmia labialis Perez, 1880";"240062";"Osmia labialis";"Pérez, 1880";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Osmia";"Arthropodes";"Insectes";"pollinates";"190443";"Centaurea";"Centaurea L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Centaurea";"Trachéophytes";"Angiospermes";"444922";"Herrmann, M. 2010. Die Karst-Mauerbiene (Osmia labialis) in Deutschland (Hymenoptera, Apidae). Bembix, 30: 27-31.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"132";"principal";NA;NA;NA;"118401"
"bfPol667";"Osmia labialis Perez, 1880";"240062";"Osmia labialis";"Pérez, 1880";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Osmia";"Arthropodes";"Insectes";"pollinates";"190443";"Centaurea";"Centaurea L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Centaurea";"Trachéophytes";"Angiospermes";"444931";"Kraus, M. 2010. Ergänzung zum Vorkommen der Karst-Mauerbiene Osmia labialis (Pérez, 1879) in Deutschland. Bembix, 31: 9-12.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"132";"principal";NA;NA;NA;"118401"
"bfPol668";"Megachile octosignata Nylander, 1852";"239924";"Megachile octosignata";"Nylander, 1852";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachile";"Arthropodes";"Insectes";"pollinates";"190443";"Centaurea";"Centaurea L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Centaurea";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"122812"
"bfPol669";"Megachile octosignata Nylander, 1852";"239924";"Megachile octosignata";"Nylander, 1852";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachile";"Arthropodes";"Insectes";"pollinates";"190443";"Centaurea";"Centaurea L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Centaurea";"Trachéophytes";"Angiospermes";"444864";"Banaszak J., Romasenko L. 2001. Megachilid bees of Europe (Hymenoptera, Apoidea, Megachilidae). Pedagogical University of Bydgoszcz, Bydgoszcz. 239 pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"122812"
"bfPol670";"Megachile melanogaster Eversmann, 1852";"239922";"Megachile melanogaster";"Eversmann, 1852";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachile";"Arthropodes";"Insectes";"pollinates";"190443";"Centaurea";"Centaurea L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Centaurea";"Trachéophytes";"Angiospermes";"444702";"Müller, A., Bansac, N. 2004. A specialized pollen-harvesting device in western Palaearctic bees of the genus Megachile (Hymenoptera, Apoidea, Megachilidae). Apidologie, 35: 329–337.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"120704"
"bfPol671";"Megachile lagopoda (Linnaeus, 1761)";"239917";"Megachile lagopoda";"(Linnaeus, 1761)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachile";"Arthropodes";"Insectes";"pollinates";"190443";"Centaurea";"Centaurea L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Centaurea";"Trachéophytes";"Angiospermes";"206740";"Praz, J. 2017. Subgeneric classification and biology of the leafcutter and dauber bees (genus Megachile Latreille) of the western Palearctic (Hymenoptera, Apoidea, Megachilidae). Journal of Hymenoptera Research, 55: 1-54.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"120745"
"bfPol672";"Megachile lagopoda (Linnaeus, 1761)";"239917";"Megachile lagopoda";"(Linnaeus, 1761)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachile";"Arthropodes";"Insectes";"pollinates";"190443";"Centaurea";"Centaurea L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Centaurea";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"120745"
"bfPol673";"Megachile albisecta (Klug in Germar, 1817)";"808448";"Megachile albisecta";"(Klug in Germar, 1817)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachile";"Arthropodes";"Insectes";"pollinates";"190443";"Centaurea";"Centaurea L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Centaurea";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"119785"
"bfPol674";"Megachile albisecta (Klug in Germar, 1817)";"808448";"Megachile albisecta";"(Klug in Germar, 1817)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachile";"Arthropodes";"Insectes";"pollinates";"190443";"Centaurea";"Centaurea L., 1753";"L., 1753";"GN";"Plantae";NA;"Equisetopsida";"Asterales";"Asteraceae";"Centaurea";"Trachéophytes";"Angiospermes";"444864";"Banaszak J., Romasenko L. 2001. Megachilid bees of Europe (Hymenoptera, Apoidea, Megachilidae). Pedagogical University of Bydgoszcz, Bydgoszcz. 239 pp.";NA;"female";"http://www.wikidata.org/entity/Q43445";"50";"adult";"http://www.wikidata.org/entity/Q80994";"134";"regular";NA;NA;NA;"119785"
