"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"RANK";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"RELATION_EN";"CD_NOM_02";"LB_NOM_02";"VALID_NAME_02";"LB_AUTHOR_02";"RANK_02";"KINGDOM_02";"PHYLUM_02";"CLASS_02";"ORDER_02";"FAMILY_02";"GENUS_02";"GROUP1_INPN_02";"GROUP2_INPN_02";"CD_DOC";"SOURCE";"DOC_URL";"LB_ETAT_SEXE_EN_1";"WIKIDATA_SEXE_1";"CD_ETAT_STADE_1";"LB_ETAT_STADE_EN_1";"WIKIDATA_STADE_1";"CD_ETAT_SPECIFICITE";"SPECIFITY";"WIKIDATA_SPECIFICITE";"LB_ETAT_STADE_EN_2";"WIKIDATA_STADE_2";"CD_BIOLINTER_SP"
"bfLec1";"Andrena pallitarsis Perez, 1903";"239408";"Andrena pallitarsis";"Pérez, 1903";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"acquires nutrients from";"192518";"Falcaria";"Falcaria Fabr., 1759";"Fabr., 1759";"GN";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";"Falcaria";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"121665"
"bfLec2";"Andrena nitidiuscula Schenck, 1853";"239401";"Andrena nitidiuscula";"Schenck, 1853";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"acquires nutrients from";"192518";"Falcaria";"Falcaria Fabr., 1759";"Fabr., 1759";"GN";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";"Falcaria";"Trachéophytes";"Angiospermes";"444815";"SwissBeeTeam. 2018. Atlas en ligne des abeilles sauvages de Suisse. InfoFauna. http://swisswildbee.ch.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"123790"
"bfLec3";"Andrena nitidiuscula Schenck, 1853";"239401";"Andrena nitidiuscula";"Schenck, 1853";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"acquires nutrients from";"192518";"Falcaria";"Falcaria Fabr., 1759";"Fabr., 1759";"GN";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";"Falcaria";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"123790"
"bfLec4";"Andrena fulvicornis Schenck, 1861";"814736";"Andrena fulvicornis";"Schenck, 1861";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"acquires nutrients from";"192518";"Falcaria";"Falcaria Fabr., 1759";"Fabr., 1759";"GN";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";"Falcaria";"Trachéophytes";"Angiospermes";"444794";"Schmid-Egger C., Doczkal D. 1995. Der taxonomische Status von Andrena fulvicornis Schenck, 1853 (Hymenoptera, Apidae). Entomofauna, 16: 1-12.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"122857"
"bfLec5";"Andrena fulvicornis Schenck, 1861";"814736";"Andrena fulvicornis";"Schenck, 1861";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"acquires nutrients from";"192518";"Falcaria";"Falcaria Fabr., 1759";"Fabr., 1759";"GN";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";"Falcaria";"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"122857"
"bfLec6";"Andrena fulvicornis Schenck, 1861";"814736";"Andrena fulvicornis";"Schenck, 1861";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"acquires nutrients from";"192518";"Falcaria";"Falcaria Fabr., 1759";"Fabr., 1759";"GN";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";"Falcaria";"Trachéophytes";"Angiospermes";"444898";"Stöckhert, E. 1922. Andrena franconica n.sp., eine neue deutsche Biene (Hym.). Entomologische Mitteilungen,11: 99 – 105.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"122857"
"bfLec7";"Andrena helvola (Linnaeus, 1758)";"239365";"Andrena helvola";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"123051"
"bfLec8";"Andrena hedikae Jaeger, 1934";"239364";"Andrena hedikae";"Jaeger, 1934";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444658";"Kemp, J.R., Michez, D., Nieto, A., Radchenko, V. & Roberts, S. 2013. Andrena hedikae. The IUCN Red List of Threatened Species 2013: e.T19199885A43114133.";"https://www.iucnredlist.org/species/19199885/43114133";NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"122190"
"bfLec9";"Andrena haemorrhoa (Fabricius, 1781)";"239362";"Andrena haemorrhoa";"(Fabricius, 1781)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444815";"SwissBeeTeam. 2018. Atlas en ligne des abeilles sauvages de Suisse. InfoFauna. http://swisswildbee.ch.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"120029"
"bfLec10";"Andrena haemorrhoa (Fabricius, 1781)";"239362";"Andrena haemorrhoa";"(Fabricius, 1781)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"120029"
"bfLec11";"Lasioglossum subfasciatum (Imhoff, 1832)";"239893";"Lasioglossum subfasciatum";"(Imhoff, 1832)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"122415"
"bfLec12";"Lasioglossum politum (Schenck, 1853)";"239875";"Lasioglossum politum";"(Schenck, 1853)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"121653"
"bfLec13";"Lasioglossum pauxillum (Schenck, 1853)";"239871";"Lasioglossum pauxillum";"(Schenck, 1853)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"120115"
"bfLec14";"Lasioglossum nitidulum (Fabricius, 1804)";"239867";"Lasioglossum nitidulum";"(Fabricius, 1804)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"122408"
"bfLec15";"Lasioglossum laticeps (Schenck, 1869)";"239846";"Lasioglossum laticeps";"(Schenck, 1869)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"122395"
"bfLec16";"Lasioglossum laevigatum (Kirby, 1802)";"239845";"Lasioglossum laevigatum";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"120868"
"bfLec17";"Lasioglossum laeve (Kirby, 1802)";"239843";"Lasioglossum laeve";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"121628"
"bfLec18";"Lasioglossum nitidiusculum (Kirby, 1802)";"239866";"Lasioglossum nitidiusculum";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"123116"
"bfLec19";"Lasioglossum minutulum (Schenck, 1853)";"239863";"Lasioglossum minutulum";"(Schenck, 1853)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"118697"
"bfLec20";"Lasioglossum marginellum (Schenck, 1853)";"239858";"Lasioglossum marginellum";"(Schenck, 1853)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"122404"
"bfLec21";"Lasioglossum malachurum (Kirby, 1802)";"239855";"Lasioglossum malachurum";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"447698";"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"121310"
"bfLec22";"Lasioglossum lucidulum (Schenck, 1861)";"239853";"Lasioglossum lucidulum";"(Schenck, 1861)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"123114"
"bfLec23";"Lasioglossum cristula (Perez, 1895)";"239830";"Lasioglossum cristula";"(Pérez, 1895)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444728";"Petanidou T. 1994. Nature conservation and pollination ecology in phrygana (garrigue of East Mediterranean). In: Jimenez-Peydró R., Marcos-García A. [Ed] Environmental Management and Arthropod Conservation. Asociación Española de Entomología, Valencia: 139–150";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"119179"
"bfLec24";"Lasioglossum calceatum (Scopoli, 1763)";"239822";"Lasioglossum calceatum";"(Scopoli, 1763)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"120096"
"bfLec25";"Lasioglossum albipes (Fabricius, 1781)";"239811";"Lasioglossum albipes";"(Fabricius, 1781)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"118683"
"bfLec26";"Lasioglossum aeratum (Kirby, 1802)";"239810";"Lasioglossum aeratum";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Lasioglossum";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"132";"principal";NA;NA;NA;"121621"
"bfLec27";"Halictus maculatus Smith, 1848";"53130";"Halictus maculatus";"Smith, 1848";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictus";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"122375"
"bfLec28";"Hylaeus duckei (Alfken, 1904)";"239774";"Hylaeus duckei";"(Alfken, 1904)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeus";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"120092"
"bfLec29";"Colletes marginatus Smith, 1846";"239632";"Colletes marginatus";"Smith, 1846";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"120856"
"bfLec30";"Colletes ligatus Erichson in Waltl, 1835";"239630";"Colletes ligatus";"Erichson in Waltl, 1835";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444703";"Müller, A. & Kuhlmann, M. 2008. Pollen hosts of western palaearctic bees of the genus Colletes (Hymenoptera: Colletidae): the Asteraceae paradox. Biological Journal of the Linnean Society, 95(4): 719-733.";"http://dx.doi.org/10.1111/j.1095-8312.2008.01113.x";NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"120705"
"bfLec31";"Colletes hylaeiformis Eversmann, 1852";"239629";"Colletes hylaeiformis";"Eversmann, 1852";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"118674"
"bfLec32";"Colletes gallicus Radoszkowski, 1891";"239627";"Colletes gallicus";"Radoszkowski, 1891";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"123098"
"bfLec33";"Colletes floralis Eversmann, 1852";"239624";"Colletes floralis";"Eversmann, 1852";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"119369"
"bfLec34";"Ceratina nigrolabiata Friese, 1896";"239571";"Ceratina nigrolabiata";"Friese, 1896";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Ceratina";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"123093"
"bfLec35";"Ceratina gravidula Gerstacker, 1869";"239569";"Ceratina gravidula";"Gerstäcker, 1869";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Ceratina";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"134";"regular";NA;NA;NA;"123745"
"bfLec36";"Andrena fulvicornis Schenck, 1861";"814736";"Andrena fulvicornis";"Schenck, 1861";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444794";"Schmid-Egger C., Doczkal D. 1995. Der taxonomische Status von Andrena fulvicornis Schenck, 1853 (Hymenoptera, Apidae). Entomofauna, 16: 1-12.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"119818"
"bfLec37";"Andrena fulvicornis Schenck, 1861";"814736";"Andrena fulvicornis";"Schenck, 1861";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"acquires nutrients from";"187226";"Apiaceae";"Apiaceae Lindl., 1836";"Lindl., 1836";"FM";"Plantae";NA;"Equisetopsida";"Apiales";"Apiaceae";NA;"Trachéophytes";"Angiospermes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;"53";"larva";"http://www.wikidata.org/entity/Q129270";"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"119818"
